2011-11-15	10536
2011-11-21	10537
2011-11-28	10538
2011-12-07	10549
2011-12-15	10593
2011-12-31	10648
2012-01-11	10650
2012-01-12	10652
2012-01-15	10756
2012-01-17	10758
2012-02-02	10764
2012-02-03	10766
2012-02-15	10853
2012-02-20	10855
2012-02-25	10858
2012-03-05	10864
2012-03-08	10865
2012-03-15	10945
2012-03-20	10946
2012-03-27	10950
2012-04-03	10952
2012-04-15	11041
2012-04-17	11045
2012-04-26	11053
2012-05-03	11054
2012-05-15	11162
2012-06-15	11184
2012-07-15	11221
2100-01-01	11269
